Batch,Heigh(µm),Spacing(µm),Span(µm)
Batch 1,206.47582841366608,621.9677704729149,91.5538192288975
Batch 1,214.14167564536217,475.6144051527774,80.56304669890429
Batch 1,214.99556360359585,516.5953456702772,94.38747118618025
Batch 1,222.69016418055412,539.8513446662578,95.58667760953836
Batch 1,212.81277813396974,587.5104766374801,80.09090265387373
Batch 1,282.7038103720787,500.01882834711944,92.81533739585794
Batch 1,166.1253158898002,451.44996428033875,106.53630836299008
Batch 1,213.33403414357593,524.0563645402209,90.01275125004832
Batch 1,220.96359360021762,571.4325259488674,101.74822495734509
Batch 1,171.975769942942,509.1703730915584,96.01975261165074
Batch 1,216.84198720589745,464.07790927223687,103.91998694602545
Batch 1,209.81737044696547,500.4434166719213,99.28907794076893
Batch 1,214.4561339900822,448.18198139340836,108.21661935801336
Batch 1,216.38864286893573,548.9819862674947,78.21758205809527
Batch 1,262.7131735387339,446.85992972525077,102.39511016664163
Batch 1,173.83476791714298,478.6591753289776,108.59085773857652
Batch 1,223.0575319813822,430.7950856260964,102.04093792651085
Batch 1,214.21912749406627,541.62298964141,85.06748477657484
Batch 1,259.4234924783597,534.582182913034,97.0118515927598
Batch 1,210.41404165448114,603.3869441275169,87.81080045569377
Batch 1,185.37557525547578,506.12773158860966,83.71305626197935
Batch 1,179.79634216533907,517.7107089934981,76.20992839998704
Batch 1,234.57987694739194,489.2301772410135,103.17083157292946
Batch 1,175.7815369698152,520.1136968534861,96.10586445210501
Batch 1,172.13489637592582,432.6064156700251,80.45877366320217
Batch 1,210.0738724103768,519.9209449320498,101.94073357518859
Batch 1,251.35395903586104,506.57054020976636,104.94613854151254
Batch 1,189.91349604392252,401.2161570309304,91.60156797742827
Batch 1,224.19780091690953,496.48423472904557,106.38613307029566
Batch 1,213.49562760337506,638.9724094805061,81.54417838674247
Batch 1,178.25662791746254,517.2988612541178,111.2485525304145
Batch 1,249.08540864943612,544.5664080420885,89.408832821228
Batch 1,236.7953582532641,446.7345366851796,104.2155494645147
Batch 1,214.91745459822016,586.3012002777891,70.61418840494255
Batch 1,243.33364458952423,423.0710721503388,76.89573888508528
Batch 2,211.55839604028245,554.5320174807981,89.04432049316917
Batch 2,218.6212577128341,581.0677099565396,94.54527768184128
Batch 2,205.81045111164707,612.6763954876026,95.9615979818543
Batch 2,225.58060356846062,517.6223618742137,101.33989413654461
Batch 2,198.30252378032375,524.8961511765767,88.41006603861612
Batch 2,210.56968298412104,621.2997440811729,94.39691307231625
Batch 2,194.83799550294586,535.875252770846,87.57614367080298
Batch 2,194.79185082985998,528.3161495321625,109.70656715704396
Batch 2,235.55365721936408,484.37778863317806,89.9071746431243
Batch 2,217.32264851204167,597.30633425307,90.00421485739108
Batch 2,244.26598400253266,588.590505543497,99.56458474231886
Batch 2,227.94185221120873,584.5287388890051,85.97865498945525
Batch 2,250.6675273745119,506.42438025058493,103.64231017263012
Batch 2,228.50021606178674,580.1811754403627,98.53955338777538
Batch 2,218.29735122507486,519.8383676011314,103.36635029008158
Batch 2,201.00344858306073,510.3160419740829,95.36906754197517
Batch 2,196.19276333178402,568.3556814496376,110.39692235143671
Batch 2,198.23632049720746,524.9982718344708,95.27852909067384
Batch 2,203.86890478318247,622.7202841397553,97.09600027474039
Batch 2,209.04194054712232,535.1050188684937,88.07251441559636
Batch 2,195.33884901853673,637.4511843157759,103.4802209176544
Batch 2,237.21833945832054,595.4817864490785,98.76916513749516
Batch 2,245.8879821228529,500.39954571616215,97.4595753825716
Batch 2,210.13060111482847,550.5812111737633,102.71968568780396
Batch 2,201.703978205168,557.2277795540341,103.37392129099096
Batch 2,224.79403292074483,584.4038506104795,108.24657767433459
Batch 2,216.1989380105779,522.2983607259034,84.7368333785856
Batch 2,200.53428661762433,499.48472810342867,98.66311348809994
Batch 2,220.4271874633714,588.3956152054529,88.00128861598034
Batch 2,203.7623970666018,517.3297966762885,95.24437589090286
Batch 2,214.05859937292593,627.021392889706,93.845813024379
Batch 2,257.3625733994271,552.2106780979595,91.41023374617004
Batch 2,222.98993169866122,614.8238101797963,89.73103198441619
Batch 2,241.93396402439822,553.572258455619,97.13328566852725
Batch 2,218.42831110805264,521.2573252314897,87.8471422299696
Batch 2,211.15856944729802,570.0601190905177,92.06884695273281
Batch 2,230.350633273911,540.6714568862029,92.41931662551293
Batch 2,213.8025754085418,584.7973868941384,102.14086580913778
Batch 2,204.6179199992755,660.73137856538,90.9858398209806
Batch 2,251.80637629723353,565.1255568941007,108.96902179236602
Batch 2,224.65946109863273,535.3414665412233,91.21341218341303
Batch 2,247.1353300471954,658.3735214082446,94.97452556041092
Batch 2,186.26157121262972,516.6954260561499,98.54218159421943
Batch 2,239.59771842982255,540.0851586316533,92.66702549205463
Batch 2,225.68825174575565,542.847368457193,89.24523771694247
Batch 2,253.22966698583699,558.8831713636769,94.76423021060833
Batch 2,196.527811667915,573.0965642600753,90.44754524081829
Batch 2,215.65658486586307,678.2179867216612,89.15474837437846
Batch 2,215.66026732628924,521.1486202181927,101.87134374625883
Batch 2,212.23508743852295,480.1451171820736,93.56620079230287
Batch 2,205.29777641358424,574.77048623314,108.69535460171443
Batch 2,247.07275557963425,521.9004497257513,96.16941022795521
Batch 2,229.28973630913254,531.3140755200305,94.98155322190323
Batch 2,183.78246900718378,517.2397215551688,86.14297640741052
Batch 2,228.76361559704935,627.5518017027699,101.5996719175507
Batch 2,249.74578446088572,526.7383997722043,96.12126026245093
Batch 2,262.3476890645496,573.6546703598078,90.97198480796787
Batch 2,269.71249652388224,585.8100495156796,90.11591241907983
Batch 2,205.4966662773663,572.7938450709444,96.413862717916
Batch 2,270.1908959459098,522.8341144222946,103.90573817194826
Batch 2,216.59062415649146,485.52869166393174,90.37292669115247
Batch 2,230.35864259946277,497.41218533314816,94.7032449193516
Batch 2,253.96855179459934,542.4990776357952,102.49979736830198
Batch 2,230.76345334279182,567.9351795643381,87.99673889710287
Batch 2,231.2140009885205,553.472582566198,92.49994685638022
Batch 2,198.61626397135774,550.2367026963035,101.01374004448601
Batch 2,216.53717009674722,570.3822944777379,94.38072442949405
Batch 2,189.05524948263283,572.619408901465,105.29738296685639
Batch 2,279.73029412117097,516.0277771504983,100.22766185035616
Batch 2,271.47894780535063,591.3585509928832,109.14857729639772
Batch 2,238.92347362283792,494.57484438005656,92.84099476690025
Batch 2,232.67129291996093,651.0189959137915,97.2670226528383
Batch 2,234.1812387050341,554.255684361224,100.13928607786187
Batch 2,218.44360763061832,530.8861916022784,91.6600998703937
Batch 2,206.12447809768287,547.3462666520529,87.26190805115687
Batch 2,231.31065576468376,526.8045747040042,95.5673832847356
Batch 2,198.78436709097224,653.8700439534355,92.50269372355666
Batch 2,219.23773606366188,550.2155011910284,104.5972893596979
Batch 2,198.78367021858847,507.0254035816331,89.97717055503324
Batch 2,241.4578463978691,490.2350493546089,88.74922907940388
Batch 2,252.79977659466678,523.2437571348333,104.19763250095065
Batch 2,244.13787164970478,498.69124032845605,87.72086914204219
Batch 2,229.74337262716813,514.9284344707015,87.87102108242371
Batch 2,216.80987409431998,498.8523897527328,86.49255409645879
Batch 2,234.19312723502895,533.5472369224067,92.60356523117075
Batch 2,191.8798083792792,596.6216045533465,94.75056443711777
Batch 2,245.18222764826925,528.6070272219573,95.22450354543136
Batch 2,203.14931448363433,535.4186116798584,95.64099636947428
Batch 2,208.43054064638986,515.8595809239514,92.01505532035372
Batch 2,234.13611997556686,540.0648020050717,85.81027029114398
Batch 2,231.32746337502553,643.9363539297285,91.0505104977958
Batch 2,199.63355611204764,502.5821706231974,93.54369100040803
Batch 2,227.48135052382221,558.4098143396076,100.58460874592325
Batch 2,234.7455549450139,550.1817831555232,96.39754999803765
Batch 2,189.30927318008602,536.4060178311961,85.27409767565078
Batch 2,210.59665074045168,674.5089416092223,93.03231019626202
Batch 2,218.87646588535216,504.683634797368,99.4900469331217
Batch 2,198.09561150660554,563.3692517261646,93.22204637887414
Batch 2,247.10819078948455,597.956158641609,117.29798077989851
Batch 2,203.23786498076532,558.818088026491,91.5660812219875
Batch 2,215.38195254061498,554.874880620356,107.04899404134676
Batch 2,248.04299668334977,545.3148900802862,91.52515343556365
Batch 2,225.5679470685581,523.2243669425445,99.82044375309748
Batch 2,211.7318914534259,487.2345551572041,100.84632576086489
Batch 2,232.79030581126287,576.4057981650789,97.33925800460021
Batch 2,191.5535359609498,529.2143440565568,96.92051931642342
Batch 2,210.3997013657216,499.79230455612253,108.6392422036329
Batch 2,203.4992465623781,554.7892267882106,101.05737847861545
Batch 2,206.3047788745797,509.7971731392961,86.42545392581474
Batch 2,196.1510832442645,537.025192052818,105.96722281582146
Batch 2,196.75496969104256,506.1508590168779,93.74837168183356
Batch 2,200.593490991279,602.8283982855531,101.12278479114129
Batch 2,193.67942407238914,528.3909669930756,85.1367544851672
Batch 2,268.8008310483208,564.0427221861019,91.14828302180804
Batch 2,244.1845143795218,499.37937173056326,98.18953184561475
Batch 2,218.30830766456518,529.9061884271687,96.16720998965795
Batch 2,197.03246363558338,533.7132043105373,99.39418610693156
Batch 2,221.67044851555647,522.0463132858819,89.06768110395959
Batch 2,188.53579640695227,503.5452333884019,91.2970471590873
Batch 2,197.0583353798697,572.1289926452143,89.86081232858342
Batch 2,227.40251210066964,520.3098438568456,87.16115462010629
Batch 2,210.8155174199267,599.1152486435502,85.48012151968413
Batch 2,218.28170523408545,592.3816342698356,97.84061012762058
Batch 2,234.6933711972422,547.4901352197425,103.41296099749688
Batch 2,244.760776980308,519.4712491170939,89.98426384179109
Batch 2,236.62291773019143,491.2301668871768,93.87785935034468
Batch 2,232.91012915419952,590.0272010190229,89.05281626667173
Batch 2,207.2437016443961,530.631364884404,100.23452803647203
Batch 2,198.01978464062088,542.4473284101772,99.3449321590245
Batch 2,200.04687925981716,534.0726753538844,87.78550317927508
Batch 2,220.5298834982794,501.477473045664,90.24059581428729
Batch 2,187.3075890635146,573.0529837943708,94.06662532592631
Batch 2,263.98628728248485,534.9879008225951,94.88124154185955
Batch 2,201.70834811667658,674.1674430829851,96.53153767957026
Batch 2,218.05080545216055,496.35262196862817,89.21420504575651
Batch 2,189.33743360252072,603.5295315590872,86.0930237465757
Batch 2,227.16360720997596,572.8916496592201,84.24857485681389
Batch 2,216.38658651182192,565.9674506557169,90.64702408590742
Batch 2,257.5023265434081,499.63247300123464,91.51096778178068
Batch 2,287.8026833511258,547.3376006306767,94.99168439191777
Batch 2,218.0485152830895,515.7913705942046,114.2888429489228
Batch 2,231.00772146938422,531.4296883199858,95.48885622955203
Batch 2,268.4077899711754,547.2973468253566,86.85926689296649
Batch 2,237.40032449240104,538.9506722580976,88.49810711719006
Batch 2,221.41247575822754,544.7717442577641,96.87599991447546
Batch 2,213.77813672341406,507.92170685663586,93.72354799301029
Batch 2,247.45428881851666,494.1340133885157,102.4677509593063
Batch 2,212.2098392639038,498.0036211130693,86.66818487541784
Batch 2,235.00933936606702,609.1638560807907,91.417850276271
Batch 2,216.8053161876101,493.1405721734966,96.17079071525164
Batch 2,219.36601488536866,564.3245815866408,107.59716184094253
Batch 2,192.2824962630428,537.3405131182896,104.98191005935968
Batch 2,215.26764510872843,531.4758524247756,96.97376614133591
Batch 2,221.02497987451892,635.3990599716437,103.00147544339337
Batch 2,219.18519569821683,526.0741730280123,99.04309580093299
Batch 2,197.8662034016379,536.4064213676066,92.83416604390662
Batch 2,255.48709753772803,664.4852731220109,105.02780520982694
Batch 2,210.94027616234393,508.8458667344962,104.03744044110866
Batch 2,237.7861200639972,633.9764632633936,93.37975789196247
Batch 2,209.24671047317707,521.7842286269582,102.4824800895612
Batch 2,220.58923937596762,557.2515408893763,89.4578047106217
Batch 2,210.44312518610604,557.4627126784231,98.9618932722401
Batch 2,217.97661980243032,540.224581032951,97.80027832652722
Batch 2,191.54423609275474,559.1005399032942,89.4526266751749
Batch 2,220.1671564684354,512.7787483302967,98.38743101642956
Batch 2,227.87588827771629,573.9108911853721,87.21310333069077
Batch 2,205.10109494846375,526.9856048933352,95.35974934523979
Batch 2,231.56268756858503,608.2216661368416,98.33022216543992
Batch 2,202.661106972455,535.2380438922808,91.48013271426089
Batch 2,244.377067456897,504.7500747951475,95.12669056326183
Batch 2,208.00660749059108,501.20881233177136,86.71748661664054
Batch 2,213.26905940775407,657.2355150812202,93.57257854144626
Batch 2,196.3359492244615,621.7895443433816,107.68666942048941
Batch 2,188.8285733106982,577.4175427405327,94.54362909679341
Batch 2,211.8935770804776,589.5155627696217,99.45702477377814
Batch 2,198.62893912161167,528.150592706454,92.86794597553431
Batch 2,236.81486152571867,491.6994509240791,99.82710332748925
Batch 2,226.16964913666862,579.4294669525896,104.49742630673134
Batch 2,218.77263649241698,512.7660598450648,99.29827556516751
Batch 2,212.57864526041186,638.0989740611336,96.91030544473448
Batch 2,249.99068602785087,582.5882066217679,93.7799074179535
Batch 2,257.4642933665235,526.1809908133648,103.04116015046324
Batch 2,227.94887336155375,588.7202706267831,96.57784241548441
Batch 2,220.44438949357163,514.8272562662253,102.25920210116145
Batch 2,203.90402839767376,549.4006437418897,90.95927628191498
Batch 2,200.10557133035837,606.0705161460596,92.08734163132233
Batch 2,215.54605342614317,630.9217568662555,86.96952230964317
Batch 2,211.67705920533209,500.8959241646986,100.20705743463812
Batch 2,188.34239514329778,517.716492468731,94.61548312310336
Batch 2,193.72392804141478,548.8484060854128,97.18176242505879
Batch 2,251.5871670990791,530.636073036021,109.6383881675822
Batch 2,195.6003750650342,620.1082219634171,86.65864981420768
Batch 2,250.37234787398398,583.4532602501704,98.24607114796316
Batch 2,210.30390893367854,614.1790033266639,108.06491981835237
Batch 2,230.97730076210468,546.3707481193636,104.40304865589658
Batch 2,215.34548493105126,569.3333193204402,87.27688781455356
Batch 2,191.88033188964985,505.42247871204677,93.19845614463594
Batch 2,252.64601947360853,506.73757226101833,96.40798694568704
Batch 2,215.05586304514043,538.8749713676883,96.98643003829453
Batch 2,263.7744023254514,540.8516162067689,97.43056474712688
Batch 2,196.52699279735788,528.0366567673464,91.32031489694678
Batch 2,243.70043348893006,537.0411032495497,89.85811552742456
Batch 2,216.90308276169358,538.3894044593703,87.87209121438337
Batch 2,200.54760372999561,607.2975523720422,93.06981152835735
Batch 2,254.80440640598175,582.2036102369675,106.67679059673114
Batch 2,198.76548769714026,523.7261245409863,95.2201225773193
